actual,predicted,residuals,abs_error,datetime,zone
0.8504656504114765,0.88351387,-0.03304821744359554,0.03304821744359554,2021-01-01 00:00:00,Western India
0.8832361727354862,0.9163522,-0.03311603969356047,0.03311603969356047,2021-01-01 01:00:00,Western India
0.7193835611154377,0.73959106,-0.020207500953501545,0.020207500953501545,2021-01-01 02:00:00,Western India
0.4626936345362961,0.43907586,0.02361777713540192,0.02361777713540192,2021-01-01 03:00:00,Western India
0.4286482864010543,0.41197765,0.016670637666007904,0.016670637666007904,2021-01-01 04:00:00,Western India
0.3367108484851828,0.27135748,0.0653533717739096,0.0653533717739096,2021-01-01 05:00:00,Western India
0.3090396294060996,0.2500658,0.05897382587826755,0.05897382587826755,2021-01-01 06:00:00,Western India
0.3620573852026091,0.30493557,0.05712181067105393,0.05712181067105393,2021-01-01 07:00:00,Western India
0.3385855923252291,0.28604865,0.052536941583651964,0.052536941583651964,2021-01-01 08:00:00,Western India
0.3376857152820069,0.28232625,0.055359464013620074,0.055359464013620074,2021-01-01 09:00:00,Western India
0.3499840348727107,0.295268,0.05471603570049999,0.05471603570049999,2021-01-01 10:00:00,Western India
0.4117006020870357,0.39471063,0.016989971908584145,0.016989971908584145,2021-01-01 11:00:00,Western India
0.7370061532118732,0.752441,-0.015434835805613334,0.015434835805613334,2021-01-01 12:00:00,Western India
0.8569897589748378,0.8676125,-0.010622722142410779,0.010622722142410779,2021-01-01 13:00:00,Western India
0.8386172693423843,0.84671926,-0.008101995641746518,0.008101995641746518,2021-01-01 14:00:00,Western India
0.8156704047402169,0.83290434,-0.01723393409645302,0.01723393409645302,2021-01-01 15:00:00,Western India
0.8197948411883185,0.83605635,-0.01626151047336366,0.01626151047336366,2021-01-01 16:00:00,Western India
